word,meaning
pressing,a.紧迫的，迫切的；恳切要求的[红宝书]
prestige,n.威信，威望，声望[红宝书]
prestigious,a.有名望的，有威信的[红宝书]
presume,v.假定，认定[红宝书]
presumption,n.冒昧，专横；假定[红宝书]
presumptuous,a.放肆的，过分的[红宝书]
presupposition,n.预先假定，臆测[红宝书]
presupposition,n.预先假定，臆测[红宝书]
pretence,n.假装；借口[红宝书]
pretense,n.妄称，自称；假装；借口[红宝书]
pretension,n.自傲，骄傲；要求，主张[红宝书]
pretentious,a.夸耀的，自命不凡的，狂妄的[红宝书]
preternatural,a.异常的；超自然的[红宝书]
pretext,n.借口[红宝书]
prevail,v.战胜，击败；盛行，普遍存在[红宝书]
prevalent,a.流行的，盛行的[红宝书]
prevaricate,v.支吾其词，搪塞，说谎[红宝书]
preview,v./n.(电影，戏剧，展览会)预演，预展[红宝书]
previous,a.在先的，以前的[红宝书]
prevision,n.预知，先见[红宝书]
prey,n.被捕食的动物；受害者[红宝书]
prig,n.自命清高者，道学先生[红宝书]
primal,adj.原始的，最初的；首要的[红宝书]
prime,n.全盛时期；a.最初的，原始的；首要的[红宝书]
primitive,adj.原始的，远古的，基本的[红宝书]
primordial,a.原始的，最初的[红宝书]
prior,adj.在前的，优先的[红宝书]
pristine,a.远古的，太古的；纯洁的；新鲜的[红宝书]
privacy,n.隐居；隐私；秘密[红宝书]
privation,n.生活必需品的匮乏、贫困[红宝书]
privilege,n.特权，特别利益[红宝书]
probe,v.探索，探测[红宝书]
probity,n.刚直，正直[红宝书]
problematic,adj.成问题的；有疑问的，值得怀疑的；未知的，未解决的[红宝书]
procedure,n.程序，手续[红宝书]
proceeds,n.收入，实收款项[红宝书]
procession,n.(人，车)行列，队伍；列队前进[红宝书]
proclaim,v.宣告，宣布；表明，显示[红宝书]
proclamation,n.宣布，公告[红宝书]
proclivity,n.倾向[红宝书]
procrastinate,v.（贬）(习惯性地)耽搁，拖延[红宝书]
procrustean,a.强求一致的[红宝书]
procurement,n.获得，接收[红宝书]
prod,v.刺，捅；激励[红宝书]
prodigal,a.挥霍的；n.挥霍者[红宝书]
prodigious,a.(体积，数量，程度上)巨大的[红宝书]
profane,v.亵渎，玷污[红宝书]
proffer,n./v.献出，提供；提议，建议[红宝书]
proficiency,n.进步；熟练，精通[红宝书]
proficient,a.熟练的，精通的[红宝书]
profile,n.外形；(尤指人面部的)轮廓侧面像[红宝书]
profitable,a.有利可图的[红宝书]
profiteer,n.奸商，牟取暴利者，大发不义之财者[红宝书]
profligacy,n.放荡，肆意挥霍[红宝书]
profligate,a.挥霍的，浪费的；n.恣意挥霍者[红宝书]
profound,a.深的，深刻的；渊博的，深奥的[红宝书]
profundity,n.深奥的事物；深刻，深厚[红宝书]
profuse,a.很多的；浪费的[红宝书]
progenitor,n.祖先[红宝书]
progeny,n.后代，子女[红宝书]
prognosis,n.预后，对疾病的发作及结果的预言[红宝书]
prognosticate,v.预言，预示[红宝书]
prohibit,v.禁止，阻止[红宝书]
prohibitive,a.抑制的；价格贵得买不起的[红宝书]
projectile,n.抛射物，发射体[红宝书]
projection,n.凸出物，隆起物；设计，规划；发射，投射[红宝书]
projector,n.电影放映机，幻灯机[红宝书]
proliferate,v.迅速繁殖；激增[红宝书]
proliferate,v.迅速繁殖；激增[红宝书]
prolific,a.多产的，多结果的[红宝书]
prolix,a.(说话、写作)啰嗦的，冗长而乏味的[红宝书]
prologue,n.开场白；序幕，一系列事情的开端[红宝书]
prolong,v.延长，拉长[红宝书]
promenade,v./n.散步；开车兜风[红宝书]
prominence,"n.突出物；突出,显著"[红宝书]
prominent,a.显著的；著名的[红宝书]
promissory,a.允诺的，约定的[红宝书]
promote,v.提升；促进[红宝书]
promotion,n.晋升，促进[红宝书]
prompt,v.促使，激起；a.敏捷的，迅速的[红宝书]
promptness,n.迅速，敏捷，机敏[红宝书]
promulgate,v.颁布(法令)；宣传，宣扬[红宝书]
prone,a.俯卧的；倾向于…的[红宝书]
prong,v.刺，贯穿  n.叉子；齿状物[红宝书]
pronounced,a.(观点等)强硬的，明显的[红宝书]
proofread,v.校队，校正[红宝书]
prop,n.支撑物；后盾，靠山；v.支持[红宝书]
propaganda,n.宣传[红宝书]
propagate,v.繁殖；传播[红宝书]
propel,v.推进[红宝书]
propensity,n.嗜好，习性[红宝书]
prophecy,n.预言[红宝书]
prophesy,v.预言[红宝书]
prophet,n.先知，预言家[红宝书]
prophetic,a.先知的，预言的，预示的[红宝书]
propitiate,v.讨好；抚慰[红宝书]
propitious,a.吉利的；有利的[红宝书]
proposition,n.看法；提议[红宝书]
proprietary,a.私有的[红宝书]
propriety,n.礼节；适当[红宝书]
propulsion,n.推进力[红宝书]
prorogue,v.休会；延期[红宝书]
prosaic,a.单调的，无趣的[红宝书]
proscribe,v.禁止[红宝书]
prose,n.散文[红宝书]
prosecute,v.(法)告发，检举[红宝书]
prosecution,n.起诉；实行，经营，从事[红宝书]
proselytize,v.劝诱别人接受自己的信仰、宗教[红宝书]
prospect,v.勘探；n.有根据的期望；前景；景色，景观[红宝书]
prosperity,n.繁荣；幸运；健康[红宝书]
prosperous,a.(尤指经济)繁荣富强的[红宝书]
prostrate,a.(尤指因精疲力竭而)俯卧的；无能为力的，沮丧的；v.使下跪鞠躬[红宝书]
protagonist,n.倡导者，拥护者[红宝书]
protagonist,n.提议者，领导者[红宝书]
protean,a.变化多端的，多变的[红宝书]
protective,adj.保护的，防护的[红宝书]
protest,v./n.抗议，反对[红宝书]
protocol,n.外交礼节；(外交协议的)草案[红宝书]
prototype,n.原型；典型[红宝书]
protozoan,n.原生动物[红宝书]
protract,v.(贬)延长，拖长[红宝书]
protrude,v.伸出，突出[红宝书]
protuberance,n.凸出，隆起[红宝书]
protuberant,a.凸出的，隆起的[红宝书]
provenance,n.(艺术等的)出处，起源[红宝书]
proverb,n.谚语[红宝书]
proverbially,adv.人尽皆知的[红宝书]
provident,a.深谋远虑的；节俭的[红宝书]
providential,a.幸运的；(时机)恰到好处的[红宝书]
provincial,a.(贬)偏狭的，守旧的，过时的[红宝书]
provision,n.(粮食)供应；(法律等)条款[红宝书]
provisional,a.暂时的，临时的[红宝书]
provocation,n.挑衅，激怒[红宝书]
provocative,adj.挑衅的，煽动的[红宝书]
provoke,v.激怒；引起；驱使[红宝书]
prowess,n.勇敢；不凡的能力[红宝书]
prowl,v.潜行于，偷偷地漫游 n.四处觅食，徘徊[红宝书]
proximity,n.接近，临近[红宝书]
prude,n.拘守礼节的人[红宝书]
prudent,a.审慎的，三思而后行的；判断力强的，精明的；节俭的[红宝书]
prudish,a.过分守礼拘谨的，假道学的[红宝书]
prune,n.梅干；v.修剪（树木等）[红宝书]
pry,v.刺探，打听；撬开 n.撬杆，杠杆[红宝书]
pseudonym,n.假名，笔名[红宝书]
psyche,n.心智，精神[红宝书]
psychological,adj.心理学的；心理的，精神的[红宝书]
psychology,n.心理学，心理状态[红宝书]
publicize,v.宣传，引人注意[红宝书]
puerile,a.幼稚的；儿童的[红宝书]
puffery,n.极力称赞，吹捧，夸大广告[红宝书]
pugnacious,a.好斗的[红宝书]
puissant,a.强有力的，强大的[红宝书]
pulchritude,n.美丽，标致[红宝书]
pullet,n.小母鸡[红宝书]
pullulate,v.繁殖；充满[红宝书]
pulp,n.果肉酱；纸浆[红宝书]
pulpit,n.讲道坛[红宝书]
pulverize,v.压成细粉；彻底击败[红宝书]
punch,v.以拳猛击；打洞；[红宝书]
punctilious,a.谨慎的，一丝不苟的[红宝书]
puncture,v.刺穿，刺破；n.刺孔，穿孔[红宝书]
pundit,n.权威人士，专家[红宝书]
pungent,a.味道刺激的；苛刻的[红宝书]
punishment,n.惩罚，刑罚[红宝书]
puny,a.弱小的，发育不良的[红宝书]
purchase,n.支点(阻止东西下滑)[红宝书]
purgatory,n.(天主教教义中的)炼狱；受苦受难的地方[红宝书]
purge,v.清洗，清除(政敌)；净化心灵，洗涤罪恶[红宝书]
purify,v.使洁净，净化[红宝书]
purloin,v.偷窃[红宝书]
purport,n.意义，涵义，主旨[红宝书]
purported,a.谣传的，声张的，号称的[红宝书]
purposiveness,n.目的性[红宝书]
purse,v.缩拢，皱起；n.钱包[红宝书]
pursuit,n.追赶；职业[红宝书]
purvey,v.(大量)供给，供应(尤指粮食)[红宝书]
pushy,a.有进取心的，爱出风头的，固执己见的[红宝书]
pusillanimous,a.胆小的[红宝书]
putative,a.公认的，推定的[红宝书]
putrefy,a.使腐烂[红宝书]
putrid,a.腐臭的[红宝书]
quack,n.冒充内行之人；庸医[红宝书]
quaff,v.痛饮，畅饮[红宝书]
quagmire,n.沼泽地；困境[红宝书]
quail,v.畏惧，颤抖[红宝书]
quaint,a.离奇有趣的[红宝书]
qualified,a.有资格的；有限制的[红宝书]
qualm,n.不安[红宝书]
qualm,n.疑虑(尤指有关良心问题的)[红宝书]
quandary,n.困惑，进退两难[红宝书]
quantum,n.量子；定量[红宝书]
quarantine,n.(为防传染疾病的)隔离检疫期，隔离[红宝书]
quarrel,n.争吵[红宝书]
quash,v.镇压；(依法)取消[红宝书]
quatifiable,adj.可以计量的，可量化的[红宝书]
queer,a.奇怪的，反常的[红宝书]
quell,v.制止，镇压[红宝书]
quench,v.熄灭(火)；抑制(欲望，情感)；[红宝书]
querulous,a.抱怨的，多牢骚的[红宝书]
query,v.质疑，疑问；n.问题，疑问[红宝书]
queue,v.排队；n.长队[红宝书]
quibble,n.遁词，回避正题的话；吹毛求疵的反对意见或批评[红宝书]
quiescence,n.静止，沉寂[红宝书]
quiescent,a.不动的，静止的[红宝书]
quirk,n.奇事；怪癖[红宝书]
quixotic,a.不切实际的，空想的[红宝书]
quondam,a.原来的，从前的[红宝书]
quota,n.定额，配额[红宝书]
quote,v.引用，引述[红宝书]
quotidian,a.每日发生的；平凡的，普通的[红宝书]
rabble,n.乌合之众，暴民；下等人[红宝书]
rabid,a.患狂犬病的；失去理性的，极端的，疯狂的[红宝书]
raciness,n.生动活泼[红宝书]
rack,v.使痛苦不堪，使受折磨[红宝书]
radiant,a.发光的；容光焕发的[红宝书]
radicalism,n.激进主义[红宝书]
radically,adv.根本上；以激进方式[红宝书]
raff,n.大量，许多[红宝书]
rag,n.旧布，碎布；破旧衣服[红宝书]
rage,n.盛怒；v.激怒[红宝书]
ragged,a.破烂的[红宝书]
ragtime,n.拉格泰姆音乐(黑人爵士乐)；a.使人发笑的，滑稽的[红宝书]
raisin,n.葡萄干[红宝书]
rakish,a.潇洒的；放荡的，不拘俗套的[红宝书]
ramble,n./v.漫步[红宝书]
rambunctious,a.骚乱的；喧闹的[红宝书]
rampage,v.狂暴地乱冲；n.暴怒，暴行[红宝书]
rampant,a.(罪恶，疾病)猖獗的，难以遏制的[红宝书]
ramshackle,a.(房屋，车辆)破旧不堪的[红宝书]
ranching,n.大牧场[红宝书]
rancid,a.不新鲜的，变质变味的[红宝书]
rancor,n.深仇，怨恨[红宝书]
rankle,v.使怨恨；激怒[红宝书]
ransom,n.赎金；赎身；v.赎回[红宝书]
rant,v.咆哮，强烈指责；口出狂言[红宝书]
rapacious,a.强夺的，抢劫的；贪婪的(尤指财物)[红宝书]
rapids,n.(河的)急流，湍流[红宝书]
rapport,n.和睦，意见一致，融洽和谐关系[红宝书]
rapprochement,n.和好，友好关系的恢复(尤指国家间)[红宝书]
rapt,a.专心致志的，全神贯注的[红宝书]
rarefaction,n.稀薄[红宝书]
rarefy,v.使稀少，使稀薄[红宝书]
rasp,v.发出刺耳声音；锉[红宝书]
raspy,a.(声音)刺耳的；恼人的[红宝书]
ratification,n.正式批准[红宝书]
ratify,v.批准[红宝书]
ratiocination,n.推理；推论[红宝书]
ration,n.(尤指食物短缺时)定量配给；v.(按定量)配给[红宝书]
rationale,n.基本原理[红宝书]
rattle,v.使格格作响；使慌乱[红宝书]
raucous,a.(声音)沙哑的，粗糙的[红宝书]
ravage,v.摧毁，使荒废[红宝书]
rave,n.热切赞扬；v.狂语，说疯话[红宝书]
ravel,v.(线，情感)纠缠，纠结；(线)拆开，拆散[红宝书]
ravening,a.狼吞虎咽的；贪婪的[红宝书]
ravenous,a.饿极了的；贪婪的[红宝书]
ravish,v.使着迷；强夺[红宝书]
ravishing,a.令人陶醉的，使人入迷的[红宝书]
raze,v.彻底破坏(建筑、城镇)[红宝书]
razor,n.剃刀，刮胡刀[红宝书]
reactionary,a.保守的，反动的，反对改革进步的[红宝书]
readable,adj.易读的[红宝书]
readily,adv.不迟疑地，乐意地；轻易地[红宝书]
ready,a.机敏的，迅速的[红宝书]
reaffirm,v.再次确定；重申[红宝书]
reaffirmation,n.再肯定[红宝书]
realign,v.重新组合(排列)[红宝书]
realm,n.王国；领域，范围[红宝书]
reap,v.收割，收获(庄家，尤指谷物)[红宝书]
reassure,v.使恢复信心；使确信[红宝书]
rebarbative,a.令人讨厌的，冒犯人的[红宝书]
rebellious,a.反抗的，叛逆的，难控制的[红宝书]
rebroadcast,v.重播[红宝书]
rebuff,v.断然拒绝[红宝书]
rebuke,v.指责，谴责[红宝书]
rebuttal,n.反驳[红宝书]
recalcitrant,a.顽抗的，不服从的，不守纪律的[红宝书]
recall,v.回想，回忆起；收回；n.唤回，召回[红宝书]
recant,v.撤回（声明），放弃(以前的信仰)[红宝书]
recapitulate,v.扼要重述，重述要点[红宝书]
recast,v.重铸；更换演员[红宝书]
recede,v.后退；收回(诺言)[红宝书]
receipt,n.收到，接到；发票，收据[红宝书]
receptive,a.善于接受的[红宝书]
recess,n.壁凹(墙上装的架子、柜子等凹处)；(工作)休假期；(法庭、国会)休庭期[红宝书]
recessive,a.隐性遗传的；有倒退倾向的[红宝书]
recherche,a.精心挑选的；异国风味的[红宝书]
recipe,n.食谱[红宝书]
recipient,n.接受者，收受者[红宝书]
reciprocal,a.相互的，互惠的[红宝书]
reciprocal,a.相互的，互惠的[红宝书]
reciprocate,v.回报，答谢[红宝书]
reciprocation,n.互换；报答；往复运动[红宝书]
reciprocity,n.相互性，互惠[红宝书]
recital,n.独奏；吟诵[红宝书]
recklessness,n.鲁莽，轻率[红宝书]
reckon,v.推断，估计；猜想，设想[红宝书]
reclaim,v.纠正(错误)；开垦(土地)[红宝书]
reclaim,v.纠正(错误)；开垦(土地)[红宝书]
recline,"v.斜倚, 躺卧"[红宝书]
recluse,n.隐士；a.隐居的[红宝书]
recoil,v.退却，退缩；弹回，反冲[红宝书]
recollect,v.回忆；想起[红宝书]
recollection,n.记忆力；记忆中的往事[红宝书]
recombine,v.重组，再结合[红宝书]
recommendation,n.推荐；推荐信[红宝书]
recompense,v.报酬，赔偿[红宝书]
recompose,v.重写；重新安排[红宝书]
reconcile,v.和解，调和[红宝书]
reconciliation,n.和解，调解[红宝书]
recondite,a.深奥的，难懂的[红宝书]
reconnaissance,n.侦察，预先探索[红宝书]
reconnoiter,v.侦查，勘察[红宝书]
recount,v.叙述，描写[红宝书]
recourse,n.求助，依靠[红宝书]
recreational,adj.娱乐的，休闲的[红宝书]
recruit,n.新兵；新成员；v.征募[红宝书]
rectify,v.改正，调正；提纯(尤指蒸馏)[红宝书]
rectitude,n.诚实，正直[红宝书]
recumbent,a.(人)躺着的，斜靠的；休息的[红宝书]
recuperate,v.恢复(健康)，复原[红宝书]
recur,v.重现，再发生；复发[红宝书]
recurrent,a.循环的；一再发生的[红宝书]
recurring,adj.反复的;再次发生的[红宝书]
recusant,n.拒绝服从的人[红宝书]
redeem,v.赎罪[红宝书]
redemptive,a.(用以)赎回的，救赎的，救世的[红宝书]
redirect,v.改寄(信件)；改变方向[红宝书]
